['EP3483698A1 (B1) ¡E 2019-05-15 ¡E QUANTA COMP INC\n', ' AT Lapse: 09.10.2019\n', ' BE Lapse: 31.03.2020\n', ' BG Lapse: 09.01.2020\n', ' CH  \n', 'CY Lapse: 09.10.2019\n', ' CZ Lapse: 09.10.2019\n', ' DE  \n', ' DK Lapse: 09.10.2019\n', ' EE Lapse: 09.10.2019\n', ' ES Lapse: 09.10.2019\n', ' FI Lapse: 09.10.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 10.01.2020\n', ' HR Lapse: 09.10.2019\n', ' HU Lapse: 07.03.2018\n', ' IE Lapse: 07.03.2020\n', ' IS Lapse: 09.02.2020\n', ' IT Lapse: 09.10.2019\n', ' LI  \n', ' LT Lapse: 09.10.2019\n', ' LU Lapse: 07.03.2020\n', 'LV Lapse: 09.10.2019\n', ' MC Lapse: 09.10.2019\n', ' MK Lapse: 09.10.2019\n', ' MT Lapse: 09.10.2019\n', ' NL Lapse: 09.10.2019\n', ' NO Lapse: 09.01.2020\n', ' PL Lapse: 09.10.2019\n', ' PT Lapse: 10.02.2020\n', ' RO Lapse: 09.10.2019\n', ' RS Lapse: 09.10.2019\n', ' SE Lapse: 09.10.2019\n', ' SI Lapse: 09.10.2019\n', ' SK Lapse: 09.10.2019\n', ' SM Lapse: 09.10.2019\n', ' TR Lapse: 09.10.2019\n', 'x', 'x']

['EP3720260A1 (B1) ¡E 2020-10-07 ¡E QUANTA COMP INC\n', ' AT Lapse: 29.12.2021\n', ' BE  \n', ' BG Lapse: 29.03.2022\n', ' CH Lapse: 31.07.2022\n', 'CY  \n', ' CZ Lapse: 29.12.2021\n', ' DE  \n', ' DK Lapse: 29.12.2021\n', ' EE Lapse: 29.12.2021\n', ' ES Lapse: 29.12.2021\n', ' FI Lapse: 29.12.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 30.03.2022\n', ' HR Lapse: 29.12.2021\n', ' HU  \n', ' IE  \n', ' IS Lapse: 29.04.2022\n', ' IT  \n', ' LI Lapse: 31.07.2022\n', ' LT Lapse: 29.12.2021\n', ' LU Lapse: 12.07.2022\n', 'LV Lapse: 29.12.2021\n', ' MC Lapse: 29.12.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 29.12.2021\n', ' NO Lapse: 29.03.2022\n', ' PL Lapse: 29.12.2021\n', ' PT Lapse: 29.04.2022\n', ' RO Lapse: 29.12.2021\n', ' RS Lapse: 29.12.2021\n', ' SE Lapse: 29.12.2021\n', ' SI Lapse: 29.12.2021\n', ' SK Lapse: 29.12.2021\n', ' SM Lapse: 29.12.2021\n', ' TR  \n', 'x', 'x']

['EP3618590A1 (B1) ¡E 2020-03-04 ¡E QUANTA COMP INC\n', ' AT Lapse: 11.05.2022\n', ' BE  \n', ' BG Lapse: 11.08.2022\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 11.05.2022\n', ' DE  \n', ' DK Lapse: 11.05.2022\n', ' EE Lapse: 11.05.2022\n', ' ES Lapse: 11.05.2022\n', ' FI Lapse: 11.05.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 12.08.2022\n', ' HR Lapse: 11.05.2022\n', ' HU  \n', ' IE  \n', ' IS Lapse: 11.09.2022\n', ' IT  \n', ' LI  \n', ' LT Lapse: 11.05.2022\n', ' LU  \n', 'LV Lapse: 11.05.2022\n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 11.05.2022\n', ' NO Lapse: 11.08.2022\n', ' PL Lapse: 11.05.2022\n', ' PT Lapse: 12.09.2022\n', ' RO Lapse: 11.05.2022\n', ' RS Lapse: 11.05.2022\n', ' SE Lapse: 11.05.2022\n', ' SI  \n', ' SK Lapse: 11.05.2022\n', ' SM Lapse: 11.05.2022\n', ' TR  \n', 'x', 'x']

['EP3509406A1 (B1) ¡E 2019-07-10 ¡E QUANTA COMP INC\n', ' AT Lapse: 12.02.2020\n', ' BE  \n', ' BG Lapse: 12.05.2020\n', ' CH  \n', 'CY Lapse: 12.02.2020\n', ' CZ Lapse: 12.02.2020\n', ' DE  \n', ' DK Lapse: 12.02.2020\n', ' EE Lapse: 12.02.2020\n', ' ES Lapse: 12.02.2020\n', ' FI Lapse: 12.02.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 13.05.2020\n', ' HR Lapse: 12.02.2020\n', ' HU Lapse: 14.11.2018\n', ' IE  \n', ' IS Lapse: 12.06.2020\n', ' IT Lapse: 12.02.2020\n', ' LI  \n', ' LT Lapse: 12.02.2020\n', ' LU  \n', 'LV Lapse: 12.02.2020\n', ' MC Lapse: 12.02.2020\n', ' MK Lapse: 12.02.2020\n', ' MT Lapse: 12.02.2020\n', ' NL Lapse: 12.02.2020\n', ' NO Lapse: 12.05.2020\n', ' PL Lapse: 12.02.2020\n', ' PT Lapse: 05.07.2020\n', ' RO Lapse: 12.02.2020\n', ' RS Lapse: 12.02.2020\n', ' SE Lapse: 12.02.2020\n', ' SI  \n', ' SK Lapse: 12.02.2020\n', ' SM Lapse: 12.02.2020\n', ' TR Lapse: 12.02.2020\n', 'x', 'x']

['EP3462588A1 (B1) ¡E 2019-04-03 ¡E QUANTA COMP INC\n', ' AT Lapse: 19.08.2020\n', ' BE  \n', ' BG Lapse: 19.11.2020\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 19.08.2020\n', ' DE  \n', ' DK Lapse: 19.08.2020\n', ' EE Lapse: 19.08.2020\n', ' ES Lapse: 19.08.2020\n', ' FI Lapse: 19.08.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 20.11.2020\n', ' HR Lapse: 19.08.2020\n', ' HU  \n', ' IE  \n', ' IS Lapse: 19.12.2020\n', ' IT Lapse: 19.08.2020\n', ' LI  \n', ' LT Lapse: 19.08.2020\n', ' LU  \n', 'LV Lapse: 19.08.2020\n', ' MC Lapse: 19.08.2020\n', ' MK  \n', ' MT  \n', ' NL Lapse: 19.08.2020\n', ' NO Lapse: 19.11.2020\n', ' PL Lapse: 19.08.2020\n', ' PT Lapse: 21.12.2020\n', ' RO Lapse: 19.08.2020\n', ' RS Lapse: 19.08.2020\n', ' SE Lapse: 19.08.2020\n', ' SI Lapse: 19.08.2020\n', ' SK Lapse: 19.08.2020\n', ' SM Lapse: 19.08.2020\n', ' TR  \n', 'x', 'x']

['EP3518239A1 (B1) ¡E 2019-07-31 ¡E QUANTA COMP INC\n', ' AT Lapse: 21.04.2021\n', ' BE  \n', ' BG Lapse: 21.07.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 21.04.2021\n', ' DE  \n', ' DK Lapse: 21.04.2021\n', ' EE Lapse: 21.04.2021\n', ' ES Lapse: 21.04.2021\n', ' FI Lapse: 21.04.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 22.07.2021\n', ' HR Lapse: 21.04.2021\n', ' HU  \n', ' IE Lapse: 03.01.2022\n', ' IS Lapse: 21.08.2021\n', ' IT Lapse: 21.04.2021\n', ' LI  \n', ' LT Lapse: 21.04.2021\n', ' LU Lapse: 03.01.2022\n', 'LV Lapse: 21.04.2021\n', ' MC Lapse: 21.04.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 21.04.2021\n', ' NO Lapse: 21.07.2021\n', ' PL Lapse: 21.04.2021\n', ' PT Lapse: 23.08.2021\n', ' RO Lapse: 21.04.2021\n', ' RS Lapse: 21.04.2021\n', ' SE Lapse: 21.04.2021\n', ' SI Lapse: 21.04.2021\n', ' SK Lapse: 21.04.2021\n', ' SM Lapse: 21.04.2021\n', ' TR  \n', 'x', 'x']

['EP3709782A1 (B1) ¡E 2020-09-16 ¡E QUANTA COMP INC\n', ' AT Lapse: 02.03.2022\n', ' BE  \n', ' BG Lapse: 02.06.2022\n', ' CH Lapse: 31.08.2022\n', 'CY  \n', ' CZ Lapse: 02.03.2022\n', ' DE  \n', ' DK Lapse: 02.03.2022\n', ' EE Lapse: 02.03.2022\n', ' ES Lapse: 02.03.2022\n', ' FI Lapse: 02.03.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 03.06.2022\n', ' HR Lapse: 02.03.2022\n', ' HU  \n', ' IE  \n', ' IS Lapse: 02.07.2022\n', ' IT  \n', ' LI Lapse: 31.08.2022\n', ' LT Lapse: 02.03.2022\n', ' LU Lapse: 16.08.2022\n', 'LV Lapse: 02.03.2022\n', ' MC Lapse: 02.03.2022\n', ' MK  \n', ' MT  \n', ' NL Lapse: 02.03.2022\n', ' NO Lapse: 02.06.2022\n', ' PL Lapse: 02.03.2022\n', ' PT Lapse: 04.07.2022\n', ' RO Lapse: 02.03.2022\n', ' RS Lapse: 02.03.2022\n', ' SE Lapse: 02.03.2022\n', ' SI Lapse: 02.03.2022\n', ' SK Lapse: 02.03.2022\n', ' SM Lapse: 02.03.2022\n', ' TR  \n', 'x', 'x']

['EP3346472A1 (B1) ¡E 2018-07-11 ¡E QUANTA COMP INC\n', ' AT Lapse: 17.07.2019\n', ' BE Lapse: 31.05.2020\n', ' BG Lapse: 17.10.2019\n', ' CH Lapse: 31.05.2020\n', 'CY Lapse: 17.07.2019\n', ' CZ Lapse: 17.07.2019\n', ' DE  \n', ' DK Lapse: 17.07.2019\n', ' EE Lapse: 17.07.2019\n', ' ES Lapse: 17.07.2019\n', ' FI Lapse: 17.07.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 18.10.2019\n', ' HR Lapse: 17.07.2019\n', ' HU Lapse: 22.05.2017\n', ' IE Lapse: 22.05.2020\n', ' IS Lapse: 17.11.2019\n', ' IT Lapse: 17.07.2019\n', ' LI Lapse: 31.05.2020\n', ' LT Lapse: 17.07.2019\n', ' LU Lapse: 22.05.2020\n', 'LV Lapse: 17.07.2019\n', ' MC Lapse: 17.07.2019\n', ' MK Lapse: 17.07.2019\n', ' MT Lapse: 17.07.2019\n', ' NL Lapse: 17.07.2019\n', ' NO Lapse: 17.10.2019\n', ' PL Lapse: 17.07.2019\n', ' PT Lapse: 18.11.2019\n', ' RO Lapse: 17.07.2019\n', ' RS Lapse: 17.07.2019\n', ' SE Lapse: 17.07.2019\n', ' SI Lapse: 17.07.2019\n', ' SK Lapse: 17.07.2019\n', ' SM Lapse: 17.07.2019\n', ' TR Lapse: 17.07.2019\n', 'x', 'x']

['EP3302014A1 (B1) ¡E 2018-04-04 ¡E QUANTA COMP INC\n', ' AT Lapse: 12.05.2021\n', ' BE Lapse: 30.06.2021\n', ' BG Lapse: 12.08.2021\n', ' CH Lapse: 30.06.2021\n', 'CY  \n', ' CZ Lapse: 12.05.2021\n', ' DE  \n', ' DK Lapse: 12.05.2021\n', ' EE Lapse: 12.05.2021\n', ' ES Lapse: 12.05.2021\n', ' FI Lapse: 12.05.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 13.08.2021\n', ' HR Lapse: 12.05.2021\n', ' HU  \n', ' IE Lapse: 09.06.2021\n', ' IS Lapse: 12.09.2021\n', ' IT Lapse: 12.05.2021\n', ' LI Lapse: 30.06.2021\n', ' LT Lapse: 12.05.2021\n', ' LU Lapse: 09.06.2021\n', 'LV Lapse: 12.05.2021\n', ' MC Lapse: 12.05.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 12.05.2021\n', ' NO Lapse: 12.08.2021\n', ' PL Lapse: 12.05.2021\n', ' PT Lapse: 13.09.2021\n', ' RO Lapse: 12.05.2021\n', ' RS Lapse: 12.05.2021\n', ' SE Lapse: 12.05.2021\n', ' SI Lapse: 12.05.2021\n', ' SK Lapse: 12.05.2021\n', ' SM Lapse: 12.05.2021\n', ' TR  \n', 'x', 'x']

['EP3651335A1 (B1) ¡E 2020-05-13 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI  \n', ' FR  \n', ' GB  \n', ' GR  \n', ' HR  \n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT Lapse: 19.10.2022\n', ' LU  \n', 'LV  \n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 19.10.2022\n', ' NO Lapse: 19.01.2023\n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS  \n', ' SE  \n', ' SI  \n', ' SK  \n', ' SM  \n', ' TR  \n', 'x', 'x']

['EP3441868A1 (B1) ¡E 2019-02-13 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI  \n', ' FR  \n', ' GB  \n', ' GR  \n', ' HR  \n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT Lapse: 05.10.2022\n', ' LU  \n', 'LV  \n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 05.10.2022\n', ' NO Lapse: 05.01.2023\n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS  \n', ' SE  \n', ' SI  \n', ' SK  \n', ' SM  \n', ' TR  \n', 'x', 'x']

['EP3211532A1 (B1) ¡E 2017-08-30 ¡E QUANTA COMP INC\n', ' AT Lapse: 31.03.2021\n', ' BE  \n', ' BG Lapse: 30.06.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 31.03.2021\n', ' DE  \n', ' DK Lapse: 31.03.2021\n', ' EE Lapse: 31.03.2021\n', ' ES Lapse: 31.03.2021\n', ' FI Lapse: 31.03.2021\n', ' FR  \n', ' GB  \n', ' GR  \n', ' HR Lapse: 31.03.2021\n', ' HU  \n', ' IE  \n', ' IS Lapse: 31.07.2021\n', ' IT Lapse: 31.03.2021\n', ' LI  \n', ' LT Lapse: 31.03.2021\n', ' LU  \n', 'LV Lapse: 31.03.2021\n', ' MC Lapse: 31.03.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 31.03.2021\n', ' NO Lapse: 30.06.2021\n', ' PL Lapse: 31.03.2021\n', ' PT Lapse: 02.08.2021\n', ' RO Lapse: 31.03.2021\n', ' RS Lapse: 31.03.2021\n', ' SE Lapse: 31.03.2021\n', ' SI Lapse: 31.03.2021\n', ' SK Lapse: 31.03.2021\n', ' SM Lapse: 31.03.2021\n', ' TR  \n', 'x', 'x']

['EP3422833A1 (B1) ¡E 2019-01-02 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI  \n', ' FR  \n', ' GB  \n', ' GR  \n', ' HR  \n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT  \n', ' LU  \n', 'LV  \n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO  \n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS  \n', ' SE  \n', ' SI  \n', ' SK  \n', ' SM  \n', ' TR  \n', 'x', 'x']

['EP3525119A1 (B1) ¡E 2019-08-14 ¡E QUANTA COMP INC\n', ' AT Lapse: 29.09.2021\n', ' BE Lapse: 30.11.2021\n', ' BG Lapse: 29.12.2021\n', ' CH Lapse: 30.11.2021\n', 'CY  \n', ' CZ Lapse: 29.09.2021\n', ' DE  \n', ' DK Lapse: 29.09.2021\n', ' EE Lapse: 29.09.2021\n', ' ES Lapse: 29.09.2021\n', ' FI Lapse: 29.09.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 30.12.2021\n', ' HR Lapse: 29.09.2021\n', ' HU  \n', ' IE Lapse: 07.11.2021\n', ' IS Lapse: 29.01.2022\n', ' IT Lapse: 29.09.2021\n', ' LI Lapse: 30.11.2021\n', ' LT Lapse: 29.09.2021\n', ' LU Lapse: 07.11.2021\n', 'LV Lapse: 29.09.2021\n', ' MC Lapse: 29.09.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 29.09.2021\n', ' NO Lapse: 29.12.2021\n', ' PL Lapse: 29.09.2021\n', ' PT Lapse: 31.01.2022\n', ' RO Lapse: 29.09.2021\n', ' RS Lapse: 29.09.2021\n', ' SE Lapse: 29.09.2021\n', ' SI Lapse: 29.09.2021\n', ' SK Lapse: 29.09.2021\n', ' SM  \n', ' TR  \n', 'x', 'x']

['EP3599585A1 (B1) ¡E 2020-01-29 ¡E QUANTA COMP INC\n', ' AT Lapse: 30.06.2021\n', ' BE Lapse: 31.10.2021\n', ' BG Lapse: 30.09.2021\n', ' CH Lapse: 31.10.2021\n', 'CY  \n', ' CZ Lapse: 30.06.2021\n', ' DE  \n', ' DK Lapse: 30.06.2021\n', ' EE Lapse: 30.06.2021\n', ' ES Lapse: 30.06.2021\n', ' FI Lapse: 30.06.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 01.10.2021\n', ' HR Lapse: 30.06.2021\n', ' HU  \n', ' IE Lapse: 25.10.2021\n', ' IS Lapse: 30.10.2021\n', ' IT Lapse: 30.06.2021\n', ' LI Lapse: 31.10.2021\n', ' LT Lapse: 30.06.2021\n', ' LU Lapse: 25.10.2021\n', 'LV Lapse: 30.06.2021\n', ' MC Lapse: 30.06.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 30.06.2021\n', ' NO Lapse: 30.09.2021\n', ' PL Lapse: 30.06.2021\n', ' PT Lapse: 02.11.2021\n', ' RO Lapse: 30.06.2021\n', ' RS Lapse: 30.06.2021\n', ' SE Lapse: 30.06.2021\n', ' SI Lapse: 30.06.2021\n', ' SK Lapse: 30.06.2021\n', ' SM Lapse: 30.06.2021\n', ' TR  \n', 'x', 'x']

['EP3288356A1 (B1) ¡E 2018-02-28 ¡E QUANTA COMP INC\n', ' AT Lapse: 04.09.2019\n', ' BE  \n', ' BG Lapse: 04.12.2019\n', ' CH  \n', 'CY Lapse: 04.09.2019\n', ' CZ Lapse: 04.09.2019\n', ' DE  \n', ' DK Lapse: 04.09.2019\n', ' EE Lapse: 04.09.2019\n', ' ES Lapse: 04.09.2019\n', ' FI Lapse: 04.09.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 05.12.2019\n', ' HR Lapse: 04.09.2019\n', ' HU Lapse: 16.06.2017\n', ' IE  \n', ' IS Lapse: 05.01.2020\n', ' IT Lapse: 04.09.2019\n', ' LI  \n', ' LT Lapse: 04.09.2019\n', ' LU  \n', 'LV Lapse: 04.09.2019\n', ' MC Lapse: 04.09.2019\n', ' MK Lapse: 04.09.2019\n', ' MT Lapse: 04.09.2019\n', ' NL Lapse: 04.09.2019\n', ' NO Lapse: 04.12.2019\n', ' PL Lapse: 04.09.2019\n', ' PT Lapse: 06.01.2020\n', ' RO Lapse: 04.09.2019\n', ' RS Lapse: 04.09.2019\n', ' SE Lapse: 04.09.2019\n', ' SI Lapse: 04.09.2019\n', ' SK Lapse: 04.09.2019\n', ' SM Lapse: 04.09.2019\n', ' TR Lapse: 04.09.2019\n', 'x', 'x']

['EP3483699A1 (B1) ¡E 2019-05-15 ¡E QUANTA COMP INC\n', ' AT Lapse: 13.05.2020\n', ' BE Lapse: 31.07.2020\n', ' BG Lapse: 13.08.2020\n', ' CH  \n', 'CY Lapse: 13.05.2020\n', ' CZ Lapse: 13.05.2020\n', ' DE  \n', ' DK Lapse: 13.05.2020\n', ' EE Lapse: 13.05.2020\n', ' ES Lapse: 13.05.2020\n', ' FI Lapse: 13.05.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 14.08.2020\n', ' HR Lapse: 13.05.2020\n', ' HU Lapse: 18.07.2018\n', ' IE Lapse: 18.07.2020\n', ' IS Lapse: 13.09.2020\n', ' IT Lapse: 13.05.2020\n', ' LI  \n', ' LT Lapse: 13.05.2020\n', ' LU Lapse: 18.07.2020\n', 'LV Lapse: 13.05.2020\n', ' MC Lapse: 13.05.2020\n', ' MK Lapse: 13.05.2020\n', ' MT Lapse: 13.05.2020\n', ' NL Lapse: 13.05.2020\n', ' NO Lapse: 13.08.2020\n', ' PL Lapse: 13.05.2020\n', ' PT Lapse: 14.09.2020\n', ' RO Lapse: 13.05.2020\n', ' RS Lapse: 13.05.2020\n', ' SE Lapse: 13.05.2020\n', ' SI Lapse: 13.05.2020\n', ' SK Lapse: 13.05.2020\n', ' SM Lapse: 13.05.2020\n', ' TR Lapse: 13.05.2020\n', 'x', 'x']

['EP3346473A1 (B1) ¡E 2018-07-11 ¡E QUANTA COMP INC\n', ' AT Lapse: 12.02.2020\n', ' BE Lapse: 30.06.2020\n', ' BG Lapse: 12.05.2020\n', ' CH Lapse: 30.06.2020\n', 'CY Lapse: 12.02.2020\n', ' CZ Lapse: 12.02.2020\n', ' DE  \n', ' DK Lapse: 12.02.2020\n', ' EE Lapse: 12.02.2020\n', ' ES Lapse: 12.02.2020\n', ' FI Lapse: 12.02.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 13.05.2020\n', ' HR Lapse: 12.02.2020\n', ' HU Lapse: 29.06.2017\n', ' IE Lapse: 29.06.2020\n', ' IS Lapse: 12.06.2020\n', ' IT Lapse: 12.02.2020\n', ' LI Lapse: 30.06.2020\n', ' LT Lapse: 12.02.2020\n', ' LU Lapse: 29.06.2020\n', 'LV Lapse: 12.02.2020\n', ' MC Lapse: 12.02.2020\n', ' MK Lapse: 12.02.2020\n', ' MT Lapse: 12.02.2020\n', ' NL Lapse: 12.02.2020\n', ' NO Lapse: 12.05.2020\n', ' PL Lapse: 12.02.2020\n', ' PT Lapse: 05.07.2020\n', ' RO Lapse: 12.02.2020\n', ' RS Lapse: 12.02.2020\n', ' SE Lapse: 12.02.2020\n', ' SI Lapse: 12.02.2020\n', ' SK Lapse: 12.02.2020\n', ' SM Lapse: 12.02.2020\n', ' TR Lapse: 12.02.2020\n', 'x', 'x']

['EP3242297A1 (B1) ¡E 2017-11-08 ¡E QUANTA COMP INC\n', ' AT Lapse: 05.06.2019\n', ' BE  \n', ' BG Lapse: 05.09.2019\n', ' CH  \n', 'CY Lapse: 05.06.2019\n', ' CZ Lapse: 05.06.2019\n', ' DE  \n', ' DK Lapse: 05.06.2019\n', ' EE Lapse: 05.06.2019\n', ' ES Lapse: 05.06.2019\n', ' FI Lapse: 05.06.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 06.09.2019\n', ' HR Lapse: 05.06.2019\n', ' HU Lapse: 25.04.2017\n', ' IE  \n', ' IS Lapse: 05.10.2019\n', ' IT Lapse: 05.06.2019\n', ' LI  \n', ' LT Lapse: 05.06.2019\n', ' LU  \n', 'LV Lapse: 05.06.2019\n', ' MC Lapse: 05.06.2019\n', ' MK Lapse: 05.06.2019\n', ' MT Lapse: 05.06.2019\n', ' NL Lapse: 05.06.2019\n', ' NO Lapse: 05.09.2019\n', ' PL Lapse: 05.06.2019\n', ' PT Lapse: 07.10.2019\n', ' RO Lapse: 05.06.2019\n', ' RS Lapse: 05.06.2019\n', ' SE Lapse: 05.06.2019\n', ' SI Lapse: 05.06.2019\n', ' SK Lapse: 05.06.2019\n', ' SM Lapse: 05.06.2019\n', ' TR Lapse: 05.06.2019\n', 'x', 'x']

['EP3620892A1 (B1) ¡E 2020-03-11 ¡E QUANTA COMP INC\n', ' AT Lapse: 11.05.2022\n', ' BE  \n', ' BG Lapse: 11.08.2022\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 11.05.2022\n', ' DE  \n', ' DK Lapse: 11.05.2022\n', ' EE Lapse: 11.05.2022\n', ' ES Lapse: 11.05.2022\n', ' FI Lapse: 11.05.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 12.08.2022\n', ' HR Lapse: 11.05.2022\n', ' HU  \n', ' IE  \n', ' IS Lapse: 11.09.2022\n', ' IT  \n', ' LI  \n', ' LT Lapse: 11.05.2022\n', ' LU  \n', 'LV Lapse: 11.05.2022\n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 11.05.2022\n', ' NO Lapse: 11.08.2022\n', ' PL Lapse: 11.05.2022\n', ' PT Lapse: 12.09.2022\n', ' RO Lapse: 11.05.2022\n', ' RS Lapse: 11.05.2022\n', ' SE Lapse: 11.05.2022\n', ' SI  \n', ' SK Lapse: 11.05.2022\n', ' SM Lapse: 11.05.2022\n', ' TR  \n', 'x', 'x']

['EP3713381A1 (B1) ¡E 2020-09-23 ¡E QUANTA COMP INC\n', ' AT Lapse: 08.09.2021\n', ' BE  \n', ' BG Lapse: 08.12.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 08.09.2021\n', ' DE  \n', ' DK Lapse: 08.09.2021\n', ' EE Lapse: 08.09.2021\n', ' ES Lapse: 08.09.2021\n', ' FI Lapse: 08.09.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 09.12.2021\n', ' HR Lapse: 08.09.2021\n', ' HU  \n', ' IE  \n', ' IS Lapse: 08.01.2022\n', ' IT Lapse: 08.09.2021\n', ' LI  \n', ' LT Lapse: 08.09.2021\n', ' LU  \n', 'LV Lapse: 08.09.2021\n', ' MC Lapse: 08.09.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 08.09.2021\n', ' NO Lapse: 08.12.2021\n', ' PL Lapse: 08.09.2021\n', ' PT Lapse: 10.01.2022\n', ' RO Lapse: 08.09.2021\n', ' RS Lapse: 08.09.2021\n', ' SE Lapse: 08.09.2021\n', ' SI Lapse: 08.09.2021\n', ' SK Lapse: 08.09.2021\n', ' SM Lapse: 08.09.2021\n', ' TR  \n', 'x', 'x']

['EP3444703A1 (B1) ¡E 2019-02-20 ¡E QUANTA COMP INC\n', ' AT Lapse: 26.02.2020\n', ' BE  \n', ' BG Lapse: 26.05.2020\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 26.02.2020\n', ' DE  \n', ' DK Lapse: 26.02.2020\n', ' EE Lapse: 26.02.2020\n', ' ES Lapse: 26.02.2020\n', ' FI Lapse: 26.02.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 27.05.2020\n', ' HR Lapse: 26.02.2020\n', ' HU  \n', ' IE  \n', ' IS Lapse: 26.06.2020\n', ' IT Lapse: 26.02.2020\n', ' LI  \n', ' LT Lapse: 26.02.2020\n', ' LU  \n', 'LV Lapse: 26.02.2020\n', ' MC Lapse: 26.02.2020\n', ' MK  \n', ' MT  \n', ' NL Lapse: 26.02.2020\n', ' NO Lapse: 26.05.2020\n', ' PL Lapse: 26.02.2020\n', ' PT Lapse: 19.07.2020\n', ' RO Lapse: 26.02.2020\n', ' RS Lapse: 26.02.2020\n', ' SE Lapse: 26.02.2020\n', ' SI Lapse: 26.02.2020\n', ' SK Lapse: 26.02.2020\n', ' SM Lapse: 26.02.2020\n', ' TR  \n', 'x', 'x']

['EP4084594A1 (B1) ¡E 2022-11-02 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI  \n', ' FR  \n', ' GB  \n', ' GR  \n', ' HR  \n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT  \n', ' LU  \n', 'LV  \n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO  \n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS  \n', ' SE  \n', ' SI  \n', ' SK  \n', ' SM  \n', ' TR  \n', 'x', 'x']

